round,group_id,sender,receiver,application-id,amount_send,asset_id_send,amount_received,asset_id_received
27132488,WECOzZ0hDRCM7/Sa4Hd3SP8WqW+OskNf8K4K5KD61Gw=,LD2YLYT2E2S4M3GJEOLDQ26RU7AIP6RELU3BRH35TNT2HQ3ZXWU6AHPU5A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,841885763,31566704,2947083678,0
27132542,YIF0hm/w6wMVeKYsXk3wSLZNoitYhMEmCiAQkJsTWEU=,LD2YLYT2E2S4M3GJEOLDQ26RU7AIP6RELU3BRH35TNT2HQ3ZXWU6AHPU5A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,3570000000,0,1013591428,31566704
27132594,UDtAW1VNHqEaLVqPtLo0gI44h/s3BedlU1VlPr1zw74=,LD2YLYT2E2S4M3GJEOLDQ26RU7AIP6RELU3BRH35TNT2HQ3ZXWU6AHPU5A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,1006050370,31566704,3522245401,0
27132646,kW4jYey/9kMKzw11gCASjFBQNS2lM05710a1S6lqifE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,28612855,312769,100308781,0
27132652,YMyXNDuV6MROiixOWkh3GWCWIKxolAVVSTLgEuDkovI=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143214500,31566704,500733511,0
27132657,m7WeTmHpHAiOFMuKOgbjjWo5E6yaqut9nPUBHJdMvpk=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,28662930,312769,100308603,0
27132657,rJKTMdHYybYuex60BrIkYgmsMQe7OuIoUKfgv/VV1BE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143314650,31566704,500624831,0
27132657,hzkM+PdDEDalyN/iJ99/ZLinP7TwKzi8o/2VW5Ry474=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143314650,31566704,500708865,0
27132657,bW6FevDB1lz1KMiuzq9a6o15ucpXTfymrCFMCT7k7pA=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,8001337,0,2277604,31566704
27132660,UtXA5BRQqmo1eX/YsSwJb0BVvdDvEdGoZylWRnrpMVE=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,68672199,0,19546716,31566704
27132762,digVDSZXqhsqZBMjRWofVEJTJ+h3e+TuhnddE/eyLkU=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143514950,31566704,500832967,0
27132762,iRqc4MhEashKrYjvKuZ3Qppkw1OMmSYxQPcV8HYJucE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143514950,31566704,500630127,0
27132792,l6VWV9SSFgSku7LJMOP8dbJEgJcpkUWLQI5U42C4Yrg=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,28713005,312769,100307966,0
27132828,YHMcTvUnGqKQte5v1tQ80iVgFvYyxUSE18lt2zyk4LI=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,194412706,0,56068924,31566704
27132828,4CJPXorqTuW7BoveYaE/2kEox50GtW3Wdx5eynV7bLE=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,7391088,0,2130664,31566704
27132828,UkLbZ63txXUJuC+g+qJEEBvRJVAGZ+mUo/aieyS1xIc=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,166628492,0,47994242,312769
27132828,m99kYU5sTe5k1dJjyH2iDGSpwrqAX9d6MXco4py2jEA=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,8658108,0,2495900,31566704
27132828,yCcUKdxOwfFKI+fMk8PI7YyIT9WTPnyaT9vrkqTyvoU=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,396223363,0,114224717,31566704
27132828,emEewg3Huxae1Lw0dzImQNbJ/L6jKt2LRFsActaP3cU=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,26080085,0,7516268,31566704
27132828,4U8FviP6Xsg8sk4vj0hvZkzp8Rqa1fgS2tk/npA6pP0=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,4484288,0,1292694,31566704
27132829,gBmvpzNi/MZvFKvcY3Bx7/eFIUdBDpLNijzT4prKhVo=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,61306374,0,17658390,31566704
27132829,yqYRsxZikBiqwwnWRgn0oJ7yQeldx5Op7c4UKt6VKcc=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,58359010,0,16808745,31566704
27132829,UdCFXsklMtkT3QlZLKIx8tvmdoBwaTIfxq+pD1r3sMU=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,56751283,0,16345027,31566704
27132829,uLB86T2t+gN9n/L7O/9S7lc2/CxdWSJQUzcbQF+V+AM=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,54022575,0,15558526,31566704
27132829,O52fsAvY42Q0SUk1INgGB7gi1OQbTqFe4wZ2rBnBdww=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,52534152,0,15129298,31566704
27132829,jSh3+EJ4E703VzhQdN6jriVHsz0JfnRQB6HbNrkbpGU=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,50007902,0,14401249,31566704
27132829,5KFtavIdggRigqact5OsWSqE1W2I9UKmGpmIsexl5Xw=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,46589277,0,13416304,31566704
27132829,1CZK77CORTr2BjyTFRJoBwbTbjBjcKbB5Jhon9zajjw=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,43407539,0,12499668,31566704
27132829,395pzNylMhKssWTTKD2WVOOp+agXFrIpSR30gmDPxBk=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,40438232,0,11644283,31566704
27132829,hgbEqTwr/3cYA95C1T6Ge6EP6lFNsrWcD1KCdgxYOWg=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,36878362,0,10618924,31566704
27132829,whKItGseq4qultvTzXbHvqWHSWyzok/qI7rBPJo7ec4=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,35101457,0,10107021,31566704
27132829,yG/eOsmYUz1TBy+HWMu6bwiFJsO0RHDg+OFNF4j4eVM=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,32020627,0,9219719,31566704
27132829,B/31e34ccFtYmBizTBVuTan1TDPmXS8P03xPtRm42z4=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,29832627,0,8589542,31566704
27132829,B2Pbb5plukp5lMxQudeRCLMh2sMIYee/WBsNZCdSwoI=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,27792906,0,8002095,31566704
27132829,D0c6d4NxYAhnGyu3cPu9YxAa3ompNZ8zd4w5aEI8Fow=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,25893746,0,7455152,31566704
27132829,Infdzc2kq5JYEARr9GN1JovTRh7qdM+eDv4dZLCEDlo=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,24125179,0,6945838,31566704
27132829,zvZ8C+Ileuk+geOQqwmBmsqmjM0UrhgTB60KPXkS0Ws=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,22475680,0,6470828,31566704
27132829,9CfA053Rmw/xFMKG1QM4w6CsWID2WgXsN1YRk6ruQRc=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,21020061,0,6051658,31566704
27132829,0sQqUoXUmHfBGXBGptk6TVDu5UYorCawDVslG74DpdI=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,19581754,0,5637491,31566704
27132829,2zaeptO4GEioCNS6xhZwVQ/GGoubwnfDk/d688+xorA=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,17857086,0,5140901,31566704
27132829,LRxNyOayDEFq/754e39P0reuAoxxSwOrRoiEJ9f/E9M=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,16996358,0,4893045,31566704
27132830,8ljKZb+BI3toj0ni7FD0Lc8ehRkCaKqAs0qg8RLWB3E=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,4743366,0,1361559,31566704
27132830,WdMMygOAGV0YyZh2u54UBxAV/jFswdZonAXZ+cTs+LQ=,TZ3U7KHVHWPM34BJKIWKSSBRNS3LDJGSLHY2DIZVP7EJV5OKOJ5ZJW76FA,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,20991399,0,6027547,31566704
27132831,3YyquiKubnW3+yMAcYXnNlXuRf0d4wkdeDaKtVM4cvg=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,4724036,0,1356001,31566704
27132831,/XglpxdXAGMFoAQDzDKfo/hz+gVEWGM+p1Q7o4BhVOo=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,4001337,0,1148548,31566704
27132831,un5W5owPR4jdsQXiUf17RsUKCB1gepA32+sMeBsipZo=,TZ3U7KHVHWPM34BJKIWKSSBRNS3LDJGSLHY2DIZVP7EJV5OKOJ5ZJW76FA,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,60765868,0,17441535,31566704
27132832,sJMJfXrSsabtKVW6q9Sdhl4aHrfq6T17asK3bQ+98ts=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,221635040,31566704,769749885,0
27132873,5ix2vtt3zByKMSmKl3KD8hP8MiIvuPAdGNcsTghZjn4=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,500000000,0,143341618,31566704
27132873,zWUR4dJ1D8RzJkhPqdaX2JdsTulRckwiIhQdOutYX4o=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,500000000,0,143242775,31566704
27132923,qqkpISCOpkXawkqT9iF1L0cSU6fiFr8pE/R3c5x0bCM=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,500000000,0,143144036,31566704
27132923,YQtbrZRrVey1F6OBC7S8AxwjC1b6fyuSNNJPbx/ZjSE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,143116725,31566704
27132950,Jz7aZ0kMtJb2jmZ5diuDuWMy2vsuvem03oKrGs8Ueig=,FTCQILIA6TKS3UBSCBYBT2KZANVXF7MKEKHBSFXI3CUMTYQIMXEF4DHB7Q,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,50000000,31566704,173655770,0
27133115,N2bkSBQQWnmSMKtYwQWRgFTgaau0tp0/7jD03bUgsdY=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,143079904,31566704
27133115,msIPqqAxpw29PkXzYgPE4pLAWqNCM0iCaDlSLLkyOnE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,100000000,0,28631454,312769
27133115,fz2VWqhr5ltBbBVhSNFwxahrljXgHeLozZceK2f7TA4=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,500000000,0,143040970,31566704
27133115,nLLztkqPYobz01FWyipMZdigpmfuBBIGzicgS7kfnuM=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,143030220,31566704
27133117,+/CxCyW53cbRCgk7pzhNsXDEybLNTQqknPVettN6AQs=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,100000000,0,28581488,312769
27133117,5dKgasHKwgumH4I3lRJiDEzrATvqt681rqTaCWY2yiw=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,143015175,31566704
27133144,dgZzm6m0VZZ9yHr32KXJQvz6NxWnJOOtYHQnIsSOV6Q=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,142965524,31566704
27133154,gjCkfun/LheZq58o7WJ6hfd6S7ZOxVaPiaCl2ia5MWQ=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,500000000,0,142942439,31566704
27133156,ksPz2/ooO5xzcNVOm3lW1SfhgG/sEVY+K4HuzVCFXQM=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,142915900,31566704
27133157,FbwyFUfWJyyeYuIYsFB1EECSDdsA7/iTwROypYrsw8M=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,251345700,0,71823851,31566704
27133198,KSC+aHQ1hnhgLZOrEAQiXSAK6AkyLH260A15nmkLPkA=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,500000000,0,142844010,31566704
27133198,tGi7nyBMuewmAIAs2DKJ0yg+q9titzpQAdRKmgIliq4=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,142844837,31566704
27133217,RhXJNq/1KErpSNSu7gLqKRyNHQHRjz6QRE6T3AyfStk=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,142795275,31566704
27133219,i1dmDhA+1F1af/ocXxdKv6vCYqlUt65Hgq6w5UqTGbA=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,142745739,31566704
27133219,rNwu0vQ9niXtCzzMiQHEKHu6wVwkKH/jGxQHnxrNfzU=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,500000000,0,142745683,31566704
27133231,2xkwsU0fuCY8CDgTEMUGIIRd4784ndjq3PWU9nJg/oA=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,142696229,31566704
27133237,mnzjosYgFgzdsk7j2BSPRKWeQUcyn+Cjpbdq+2LrQLE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,500000000,0,142647456,31566704
27133237,zLPwkC16V5VDcnAtc9GHUGPk4+ONKCrJE9GubEPMTi8=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,142646744,31566704
27133249,p9BJ92vg1ozT1kHvK14HLgYqtuOicMsPQkxAfh4g5ME=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,499993700,0,142595489,31566704
27133249,t+GeucCvkQc+ZLrQuMzU1Pk6oFExikBka2RAo8IzXbI=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,100000000,0,28531654,312769
27133261,ck6Atb4Fniw8anV19CtrhRo3IEhXw9GuPf4pceN7Z7U=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,500000000,0,142549332,31566704
27133261,lxWkoON1lBv2qFJ533ywLRALZIXs5DoLYcQEDzliGKQ=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500006300,0,142549648,31566704
27133268,96BqESZYn0zMIMTn/We926UwItqzjdLQ+aIsU6yCXkQ=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,142498445,31566704
27133275,LGnH7fWjKP7X0+tp6J3CeDbSE25ZKrt0kPfzOAW1Bwo=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,40042700,0,11411884,31566704
27133287,MlbhkAZzozESkp98QOfOgrvCjKaQdcDAWz+FBXa2KdE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,459957299,0,131039434,31566704
27133287,glEfC0TBcZQZNkWP4dkR4Z9D3nrIzkug3MgVuSefwZ4=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,500000000,0,142449063,31566704
