Binance_ALGOUSDT,timestamp,round:,HUMBLESWAP_ALGOUSDC,pool_size_X,pool_size_Y,round:,HUMBLESWAP_ALGOUSDT,pool_size_X,pool_size_Y,round:,HUMBLESWAP_ALGOgoUSD,pool_size_X,pool_size_Y,round:,PACT_ALGOUSDC,pool_size_X,pool_size_Y,round:,PACT_ALGOUSDT,pool_size_X,pool_size_Y,round:,TINYMAN(v1.1)_ALGOUSDC,pool_size_X,pool_size_Y,round:,TINYMAN(v1.1)_ALGOUSDT,pool_size_X,pool_size_Y
0.2848317253216766,1676945442030,27132402,0.2843091241061458,2922563724493,830911532655,27132402,0.28411325170283336,115178969231,32723871476,27132402,0.2845516244790972,223503659529,63598329396,27132402,0.28420798153183663,1455805065220,413751419090,27132402,0.2792614865466875,17441578,4870761,27132402,0.2824189860820857,924117560475,260988344450,27132402,0.2878124616743497,39361008596,11328588778
0.2848317253216766,1676945443060,27132403,0.2843091241061458,2922563724493,830911532655,27132403,0.28411325170283336,115178969231,32723871476,27132403,0.2845516244790972,223503659529,63598329396,27132403,0.28420798153183663,1455805065220,413751419090,27132403,0.2792614865466875,17441578,4870761,27132403,0.2824189860820857,924117560475,260988344450,27132403,0.2878124616743497,39361008596,11328588778
0.2848317253216766,1676945447959,27132404,0.2843091241061458,2922563724493,830911532655,27132404,0.28411325170283336,115178969231,32723871476,27132404,0.2845516244790972,223503659529,63598329396,27132404,0.28420798153183663,1455805065220,413751419090,27132404,0.2792614865466875,17441578,4870761,27132404,0.2824189860820857,924117560475,260988344450,27132404,0.2878124616743497,39361008596,11328588778
0.2848317253216766,1676945451032,27132405,0.2843091241061458,2922563724493,830911532655,27132405,0.28411325170283336,115178969231,32723871476,27132405,0.2845516244790972,223503659529,63598329396,27132405,0.28420798153183663,1455805065220,413751419090,27132405,0.2792614865466875,17441578,4870761,27132405,0.2824189860820857,924117560475,260988344450,27132405,0.2878124616743497,39361008596,11328588778
0.2848317253216766,1676945454840,27132406,0.28443573470207695,2921914117878,831096788855,27132406,0.28411325170283336,115178969231,32723871476,27132406,0.2845516244790972,223503659529,63598329396,27132406,0.28420798153183663,1455805065220,413751419090,27132406,0.2792614865466875,17441578,4870761,27132406,0.2824189860820857,924117560475,260988344450,27132406,0.2878124616743497,39361008596,11328588778
0.2848317253216766,1676945458199,27132407,0.28443573470207695,2921914117878,831096788855,27132407,0.28411325170283336,115178969231,32723871476,27132407,0.2845516244790972,223503659529,63598329396,27132407,0.28420798153183663,1455805065220,413751419090,27132407,0.2792614865466875,17441578,4870761,27132407,0.2824189860820857,924117560475,260988344450,27132407,0.2878124616743497,39361008596,11328588778
0.2848317253216766,1676945461436,27132408,0.28443573470207695,2921914117878,831096788855,27132408,0.28411325170283336,115178969231,32723871476,27132408,0.2845516244790972,223503659529,63598329396,27132408,0.28420798153183663,1455805065220,413751419090,27132408,0.2792614865466875,17441578,4870761,27132408,0.2824189860820857,924117560475,260988344450,27132408,0.2878124616743497,39361008596,11328588778
0.2849071039696319,1676945464924,27132409,0.28443573470207695,2921914117878,831096788855,27132409,0.28411325170283336,115178969231,32723871476,27132409,0.2845516244790972,223503659529,63598329396,27132409,0.28420798153183663,1455805065220,413751419090,27132409,0.2792614865466875,17441578,4870761,27132409,0.2824189860820857,924117560475,260988344450,27132409,0.2878124616743497,39361008596,11328588778
0.2849071039696319,1676945468865,27132410,0.28443573470207695,2921914117878,831096788855,27132410,0.28411325170283336,115178969231,32723871476,27132410,0.2845516244790972,223503659529,63598329396,27132410,0.28420798153183663,1455805065220,413751419090,27132410,0.2792614865466875,17441578,4870761,27132410,0.2824189860820857,924117560475,260988344450,27132410,0.2878124616743497,39361008596,11328588778
0.2849071039696319,1676945472845,27132411,0.28443573470207695,2921914117878,831096788855,27132411,0.28411325170283336,115178969231,32723871476,27132411,0.2845516244790972,223503659529,63598329396,27132411,0.28420798153183663,1455805065220,413751419090,27132411,0.2792614865466875,17441578,4870761,27132411,0.2824189860820857,924117560475,260988344450,27132411,0.2878124616743497,39361008596,11328588778
