Binance_ALGOUSDT,timestamp,round:,HUMBLESWAP_ALGOUSDC,pool_size_X,pool_size_Y,round:,HUMBLESWAP_ALGOUSDT,pool_size_X,pool_size_Y,round:,HUMBLESWAP_ALGOgoUSD,pool_size_X,pool_size_Y,round:,PACT_ALGOUSDC,pool_size_X,pool_size_Y,round:,PACT_ALGOUSDT,pool_size_X,pool_size_Y,round:,TINYMAN(v1.1)_ALGOUSDC,pool_size_X,pool_size_Y,round:,TINYMAN(v1.1)_ALGOUSDT,pool_size_X,pool_size_Y
0.28515,1676928572.34,27127788,0.28603866706979675,2913592279846,833400052112,27127788,0.2859206329145601,114811095626,32826861127,27127788,0.28784807196592344,222215218970,63964222342,27127788,0.28596839909328253,1451170129643,414988798786,27127788,0.2905198816093878,17103721,4968971,27127788,0.2836956935687914,923071951205,261871537411,27127788,0.2902461169494861,39192745035,11375542059
0.28525,1676928578.77,27127789,0.28603866706979675,2913592279846,833400052112,27127789,0.2859206329145601,114811095626,32826861127,27127789,0.28784807196592344,222215218970,63964222342,27127789,0.28596839909328253,1451170129643,414988798786,27127789,0.2905198816093878,17103721,4968971,27127789,0.2836956935687914,923071951205,261871537411,27127789,0.2902461169494861,39192745035,11375542059
0.28525,1676928580.03,27127790,0.28603866706979675,2913592279846,833400052112,27127790,0.2859206329145601,114811095626,32826861127,27127790,0.28784807196592344,222215218970,63964222342,27127790,0.28596839909328253,1451170129643,414988798786,27127790,0.2905198816093878,17103721,4968971,27127790,0.2836956935687914,923071951205,261871537411,27127790,0.2902461169494861,39192745035,11375542059
0.28535,1676928581.94,27127791,0.28603866706979675,2913592279846,833400052112,27127791,0.2859206329145601,114811095626,32826861127,27127791,0.28784807196592344,222215218970,63964222342,27127791,0.28596839909328253,1451170129643,414988798786,27127791,0.2905198816093878,17103721,4968971,27127791,0.2836956935687914,923071951205,261871537411,27127791,0.2902461169494861,39192745035,11375542059
0.2854,1676928586.36,27127792,0.28603866706979675,2913592279846,833400052112,27127792,0.2859206329145601,114811095626,32826861127,27127792,0.28784807196592344,222215218970,63964222342,27127792,0.28596839909328253,1451170129643,414988798786,27127792,0.2905198816093878,17103721,4968971,27127792,0.2836956935687914,923071951205,261871537411,27127792,0.2902461169494861,39192745035,11375542059
0.2853,1676928589.68,27127793,0.28603866706979675,2913592279846,833400052112,27127793,0.2859206329145601,114811095626,32826861127,27127793,0.28784807196592344,222215218970,63964222342,27127793,0.28596839909328253,1451170129643,414988798786,27127793,0.2905198816093878,17103721,4968971,27127793,0.2836956935687914,923071951205,261871537411,27127793,0.2902461169494861,39192745035,11375542059
0.2853,1676928590.65,27127794,0.28603866706979675,2913592279846,833400052112,27127794,0.2859206329145601,114811095626,32826861127,27127794,0.28784807196592344,222215218970,63964222342,27127794,0.28596839909328253,1451170129643,414988798786,27127794,0.2905198816093878,17103721,4968971,27127794,0.2836956935687914,923071951205,261871537411,27127794,0.2902461169494861,39192745035,11375542059
