Binance_ALGOUSDT,timestamp,round:,HUMBLESWAP_ALGOUSDC,pool_size_X,pool_size_Y,round:,HUMBLESWAP_ALGOUSDT,pool_size_X,pool_size_Y,round:,HUMBLESWAP_ALGOgoUSD,pool_size_X,pool_size_Y,round:,PACT_ALGOUSDC,pool_size_X,pool_size_Y,round:,PACT_ALGOUSDT,pool_size_X,pool_size_Y,round:,TINYMAN(v1.1)_ALGOUSDC,pool_size_X,pool_size_Y,round:,TINYMAN(v1.1)_ALGOUSDT,pool_size_X,pool_size_Y
0.2844483123800613,1676942580785,27131619,0.28470850107820106,2920499428904,831491014803,27131619,0.28474515436797776,115050632857,32760110213,27131619,0.2845516244790972,223503659529,63598329396,27131619,0.28468494217452,1454494878827,414072790472,27131619,0.2792614865466875,17441578,4870761,27131619,0.2828101670198697,923467945916,261166124022,27131619,0.28836081731653257,39323267986,11339289696
0.2844483123800613,1676942581519,27131620,0.28470850107820106,2920499428904,831491014803,27131620,0.28474515436797776,115050632857,32760110213,27131620,0.2845516244790972,223503659529,63598329396,27131620,0.28468494217452,1454494878827,414072790472,27131620,0.2792614865466875,17441578,4870761,27131620,0.2828101670198697,923467945916,261166124022,27131620,0.28836081731653257,39323267986,11339289696
0.2844483123800613,1676942585993,27131621,0.28470850107820106,2920499428904,831491014803,27131621,0.28474515436797776,115050632857,32760110213,27131621,0.2845516244790972,223503659529,63598329396,27131621,0.28468494217452,1454494878827,414072790472,27131621,0.2792614865466875,17441578,4870761,27131621,0.2828101670198697,923467945916,261166124022,27131621,0.28836081731653257,39323267986,11339289696
0.2844271897863984,1676942589393,27131622,0.28470850107820106,2920499428904,831491014803,27131622,0.28474515436797776,115050632857,32760110213,27131622,0.2845516244790972,223503659529,63598329396,27131622,0.28468494217452,1454494878827,414072790472,27131622,0.2792614865466875,17441578,4870761,27131622,0.2828101670198697,923467945916,261166124022,27131622,0.28836081731653257,39323267986,11339289696
0.2844271897863984,1676942593655,27131623,0.28470850107820106,2920499428904,831491014803,27131623,0.28474515436797776,115050632857,32760110213,27131623,0.2845516244790972,223503659529,63598329396,27131623,0.28468494217452,1454494878827,414072790472,27131623,0.2792614865466875,17441578,4870761,27131623,0.2828101670198697,923467945916,261166124022,27131623,0.28836081731653257,39323267986,11339289696
0.2844271897863984,1676942596744,27131624,0.28470850107820106,2920499428904,831491014803,27131624,0.28474515436797776,115050632857,32760110213,27131624,0.2845516244790972,223503659529,63598329396,27131624,0.28468494217452,1454494878827,414072790472,27131624,0.2792614865466875,17441578,4870761,27131624,0.2828101670198697,923467945916,261166124022,27131624,0.28836081731653257,39323267986,11339289696
0.2844271897863984,1676942600077,27131625,0.28461119326097706,2920999428904,831349132975,27131625,0.28474515436797776,115050632857,32760110213,27131625,0.2845516244790972,223503659529,63598329396,27131625,0.28448959859481177,1454994878827,413930909035,27131625,0.2792614865466875,17441578,4870761,27131625,0.2828101670198697,923467945916,261166124022,27131625,0.28836081731653257,39323267986,11339289696
0.2844271897863984,1676942603403,27131626,0.28461119326097706,2920999428904,831349132975,27131626,0.28474515436797776,115050632857,32760110213,27131626,0.2845516244790972,223503659529,63598329396,27131626,0.28448959859481177,1454994878827,413930909035,27131626,0.2792614865466875,17441578,4870761,27131626,0.2828101670198697,923467945916,261166124022,27131626,0.28836081731653257,39323267986,11339289696
0.2844271897863984,1676942607297,27131627,0.28451393554501814,2921499428904,831207300210,27131627,0.28474515436797776,115050632857,32760110213,27131627,0.2845516244790972,223503659529,63598329396,27131627,0.28448959859481177,1454994878827,413930909035,27131627,0.2792614865466875,17441578,4870761,27131627,0.2828101670198697,923467945916,261166124022,27131627,0.28836081731653257,39323267986,11339289696
0.2842519899974641,1676942611317,27131628,0.28451393554501814,2921499428904,831207300210,27131628,0.28474515436797776,115050632857,32760110213,27131628,0.2845516244790972,223503659529,63598329396,27131628,0.28448959859481177,1454994878827,413930909035,27131628,0.2792614865466875,17441578,4870761,27131628,0.2828101670198697,923467945916,261166124022,27131628,0.28836081731653257,39323267986,11339289696
0.2842519899974641,1676942615815,27131629,0.28451393554501814,2921499428904,831207300210,27131629,0.28474515436797776,115050632857,32760110213,27131629,0.2845516244790972,223503659529,63598329396,27131629,0.28448959859481177,1454994878827,413930909035,27131629,0.2792614865466875,17441578,4870761,27131629,0.2828101670198697,923467945916,261166124022,27131629,0.28836081731653257,39323267986,11339289696
0.2842519899974641,1676942619880,27131630,0.28451393554501814,2921499428904,831207300210,27131630,0.28474515436797776,115050632857,32760110213,27131630,0.2845516244790972,223503659529,63598329396,27131630,0.28448959859481177,1454994878827,413930909035,27131630,0.2792614865466875,17441578,4870761,27131630,0.2828101670198697,923467945916,261166124022,27131630,0.28836081731653257,39323267986,11339289696
0.2842519899974641,1676942621786,27131631,0.28451393554501814,2921499428904,831207300210,27131631,0.28474515436797776,115050632857,32760110213,27131631,0.2845516244790972,223503659529,63598329396,27131631,0.28448959859481177,1454994878827,413930909035,27131631,0.2792614865466875,17441578,4870761,27131631,0.2828101670198697,923467945916,261166124022,27131631,0.28836081731653257,39323267986,11339289696
0.2842519899974641,1676942625358,27131632,0.28451393554501814,2921499428904,831207300210,27131632,0.28474515436797776,115050632857,32760110213,27131632,0.2845516244790972,223503659529,63598329396,27131632,0.28448959859481177,1454994878827,413930909035,27131632,0.2792614865466875,17441578,4870761,27131632,0.2828101670198697,923467945916,261166124022,27131632,0.28836081731653257,39323267986,11339289696
0.2842025268025526,1676942630115,27131633,0.28451393554501814,2921499428904,831207300210,27131633,0.28474515436797776,115050632857,32760110213,27131633,0.2845516244790972,223503659529,63598329396,27131633,0.28448959859481177,1454994878827,413930909035,27131633,0.2792614865466875,17441578,4870761,27131633,0.2828101670198697,923467945916,261166124022,27131633,0.28836081731653257,39323267986,11339289696
0.2842025268025526,1676942633667,27131634,0.28451393554501814,2921499428904,831207300210,27131634,0.28474515436797776,115050632857,32760110213,27131634,0.2845516244790972,223503659529,63598329396,27131634,0.28448959859481177,1454994878827,413930909035,27131634,0.2792614865466875,17441578,4870761,27131634,0.2828101670198697,923467945916,261166124022,27131634,0.28836081731653257,39323267986,11339289696
0.2842025268025526,1676942637349,27131635,0.28451393554501814,2921499428904,831207300210,27131635,0.28474515436797776,115050632857,32760110213,27131635,0.2845516244790972,223503659529,63598329396,27131635,0.28448959859481177,1454994878827,413930909035,27131635,0.2792614865466875,17441578,4870761,27131635,0.2828101670198697,923467945916,261166124022,27131635,0.28836081731653257,39323267986,11339289696
0.2842025268025526,1676942640655,27131636,0.28451393554501814,2921499428904,831207300210,27131636,0.28474515436797776,115050632857,32760110213,27131636,0.2845516244790972,223503659529,63598329396,27131636,0.28448959859481177,1454994878827,413930909035,27131636,0.2792614865466875,17441578,4870761,27131636,0.2828101670198697,923467945916,261166124022,27131636,0.28836081731653257,39323267986,11339289696
0.2842025268025526,1676942644465,27131637,0.28451393554501814,2921499428904,831207300210,27131637,0.28474515436797776,115050632857,32760110213,27131637,0.2845516244790972,223503659529,63598329396,27131637,0.28448959859481177,1454994878827,413930909035,27131637,0.2792614865466875,17441578,4870761,27131637,0.2828101670198697,923467945916,261166124022,27131637,0.28836081731653257,39323267986,11339289696
0.2842025268025526,1676942647205,27131638,0.28451393554501814,2921499428904,831207300210,27131638,0.28474515436797776,115050632857,32760110213,27131638,0.2845516244790972,223503659529,63598329396,27131638,0.28448959859481177,1454994878827,413930909035,27131638,0.2792614865466875,17441578,4870761,27131638,0.2828101670198697,923467945916,261166124022,27131638,0.28836081731653257,39323267986,11339289696
0.2842025268025526,1676942650997,27131639,0.28451393554501814,2921499428904,831207300210,27131639,0.28474515436797776,115050632857,32760110213,27131639,0.2845516244790972,223503659529,63598329396,27131639,0.28448959859481177,1454994878827,413930909035,27131639,0.2792614865466875,17441578,4870761,27131639,0.2828101670198697,923467945916,261166124022,27131639,0.28836081731653257,39323267986,11339289696
0.2842025268025526,1676942655459,27131640,0.28451393554501814,2921499428904,831207300210,27131640,0.28474515436797776,115050632857,32760110213,27131640,0.2845516244790972,223503659529,63598329396,27131640,0.28448959859481177,1454994878827,413930909035,27131640,0.2792614865466875,17441578,4870761,27131640,0.2828101670198697,923467945916,261166124022,27131640,0.28836081731653257,39323267986,11339289696
0.2841363832242898,1676942659417,27131641,0.28451393554501814,2921499428904,831207300210,27131641,0.28474515436797776,115050632857,32760110213,27131641,0.2845516244790972,223503659529,63598329396,27131641,0.28448959859481177,1454994878827,413930909035,27131641,0.2792614865466875,17441578,4870761,27131641,0.2828101670198697,923467945916,261166124022,27131641,0.28836081731653257,39323267986,11339289696
0.2841363832242898,1676942662443,27131642,0.28451393554501814,2921499428904,831207300210,27131642,0.28474515436797776,115050632857,32760110213,27131642,0.2845516244790972,223503659529,63598329396,27131642,0.28448959859481177,1454994878827,413930909035,27131642,0.2792614865466875,17441578,4870761,27131642,0.2828101670198697,923467945916,261166124022,27131642,0.28836081731653257,39323267986,11339289696
0.2841363832242898,1676942667122,27131643,0.28451393554501814,2921499428904,831207300210,27131643,0.28474515436797776,115050632857,32760110213,27131643,0.2845516244790972,223503659529,63598329396,27131643,0.28448959859481177,1454994878827,413930909035,27131643,0.2792614865466875,17441578,4870761,27131643,0.2828101670198697,923467945916,261166124022,27131643,0.28836081731653257,39323267986,11339289696
0.2841363832242898,1676942669172,27131644,0.28451393554501814,2921499428904,831207300210,27131644,0.28474515436797776,115050632857,32760110213,27131644,0.2845516244790972,223503659529,63598329396,27131644,0.28448959859481177,1454994878827,413930909035,27131644,0.2792614865466875,17441578,4870761,27131644,0.2828101670198697,923467945916,261166124022,27131644,0.28836081731653257,39323267986,11339289696
0.2841363832242898,1676942672870,27131645,0.28451393554501814,2921499428904,831207300210,27131645,0.28474515436797776,115050632857,32760110213,27131645,0.2845516244790972,223503659529,63598329396,27131645,0.28448959859481177,1454994878827,413930909035,27131645,0.2792614865466875,17441578,4870761,27131645,0.2828101670198697,923467945916,261166124022,27131645,0.28836081731653257,39323267986,11339289696
0.2841363832242898,1676942676910,27131646,0.28451393554501814,2921499428904,831207300210,27131646,0.28474515436797776,115050632857,32760110213,27131646,0.2845516244790972,223503659529,63598329396,27131646,0.28448959859481177,1454994878827,413930909035,27131646,0.2792614865466875,17441578,4870761,27131646,0.2828101670198697,923467945916,261166124022,27131646,0.28836081731653257,39323267986,11339289696
0.2840097795964899,1676942683244,27131647,0.28451393554501814,2921499428904,831207300210,27131647,0.28474515436797776,115050632857,32760110213,27131647,0.2845516244790972,223503659529,63598329396,27131647,0.28448959859481177,1454994878827,413930909035,27131647,0.2792614865466875,17441578,4870761,27131647,0.2828101670198697,923467945916,261166124022,27131647,0.28836081731653257,39323267986,11339289696
0.2840097795964899,1676942684563,27131648,0.28451393554501814,2921499428904,831207300210,27131648,0.28474515436797776,115050632857,32760110213,27131648,0.2845516244790972,223503659529,63598329396,27131648,0.28448959859481177,1454994878827,413930909035,27131648,0.2792614865466875,17441578,4870761,27131648,0.2828101670198697,923467945916,261166124022,27131648,0.28836081731653257,39323267986,11339289696
0.2840097795964899,1676942688365,27131649,0.28451393554501814,2921499428904,831207300210,27131649,0.28474515436797776,115050632857,32760110213,27131649,0.2845516244790972,223503659529,63598329396,27131649,0.28448959859481177,1454994878827,413930909035,27131649,0.2792614865466875,17441578,4870761,27131649,0.2828101670198697,923467945916,261166124022,27131649,0.28836081731653257,39323267986,11339289696
0.2840097795964899,1676942691143,27131650,0.28451393554501814,2921499428904,831207300210,27131650,0.28474515436797776,115050632857,32760110213,27131650,0.2845516244790972,223503659529,63598329396,27131650,0.28448959859481177,1454994878827,413930909035,27131650,0.2792614865466875,17441578,4870761,27131650,0.2828101670198697,923467945916,261166124022,27131650,0.28836081731653257,39323267986,11339289696
0.2840097795964899,1676942695646,27131651,0.28451393554501814,2921499428904,831207300210,27131651,0.28474515436797776,115050632857,32760110213,27131651,0.2845516244790972,223503659529,63598329396,27131651,0.28448959859481177,1454994878827,413930909035,27131651,0.2792614865466875,17441578,4870761,27131651,0.2828101670198697,923467945916,261166124022,27131651,0.28836081731653257,39323267986,11339289696
0.2840097795964899,1676942699024,27131652,0.28451393554501814,2921499428904,831207300210,27131652,0.28474515436797776,115050632857,32760110213,27131652,0.2845516244790972,223503659529,63598329396,27131652,0.28448959859481177,1454994878827,413930909035,27131652,0.2792614865466875,17441578,4870761,27131652,0.2828101670198697,923467945916,261166124022,27131652,0.28836081731653257,39323267986,11339289696
0.2840097795964899,1676942703412,27131653,0.28451393554501814,2921499428904,831207300210,27131653,0.28474515436797776,115050632857,32760110213,27131653,0.2845516244790972,223503659529,63598329396,27131653,0.28448959859481177,1454994878827,413930909035,27131653,0.2792614865466875,17441578,4870761,27131653,0.2828101670198697,923467945916,261166124022,27131653,0.28836081731653257,39323267986,11339289696
0.2840097795964899,1676942706476,27131654,0.28451393554501814,2921499428904,831207300210,27131654,0.28474515436797776,115050632857,32760110213,27131654,0.2845516244790972,223503659529,63598329396,27131654,0.28448959859481177,1454994878827,413930909035,27131654,0.2792614865466875,17441578,4870761,27131654,0.2828101670198697,923467945916,261166124022,27131654,0.28836081731653257,39323267986,11339289696
0.2839822176204402,1676942709974,27131655,0.28451393554501814,2921499428904,831207300210,27131655,0.28474515436797776,115050632857,32760110213,27131655,0.2845516244790972,223503659529,63598329396,27131655,0.28448959859481177,1454994878827,413930909035,27131655,0.2792614865466875,17441578,4870761,27131655,0.2828101670198697,923467945916,261166124022,27131655,0.28836081731653257,39323267986,11339289696
0.2839822176204402,1676942713119,27131656,0.28451393554501814,2921499428904,831207300210,27131656,0.28474515436797776,115050632857,32760110213,27131656,0.2845516244790972,223503659529,63598329396,27131656,0.28448959859481177,1454994878827,413930909035,27131656,0.2792614865466875,17441578,4870761,27131656,0.2828101670198697,923467945916,261166124022,27131656,0.28836081731653257,39323267986,11339289696
0.2839822176204402,1676942717997,27131657,0.28451393554501814,2921499428904,831207300210,27131657,0.28474515436797776,115050632857,32760110213,27131657,0.2845516244790972,223503659529,63598329396,27131657,0.2842944561065563,1455494878827,413789124942,27131657,0.2792614865466875,17441578,4870761,27131657,0.2825039956465306,923967945921,261024636572,27131657,0.28836081731653257,39323267986,11339289696
0.2839822176204402,1676942721421,27131658,0.28441672789570693,2921999428904,831065516482,27131658,0.28474515436797776,115050632857,32760110213,27131658,0.2845516244790972,223503659529,63598329396,27131658,0.2842944561065563,1455494878827,413789124942,27131658,0.2792614865466875,17441578,4870761,27131658,0.2825039956465306,923967945921,261024636572,27131658,0.28836081731653257,39323267986,11339289696
0.2839822176204402,1676942724857,27131659,0.28441672789570693,2921999428904,831065516482,27131659,0.28474515436797776,115050632857,32760110213,27131659,0.2845516244790972,223503659529,63598329396,27131659,0.2842944561065563,1455494878827,413789124942,27131659,0.2792614865466875,17441578,4870761,27131659,0.2825039956465306,923967945921,261024636572,27131659,0.28836081731653257,39323267986,11339289696
0.2839822176204402,1676942728284,27131660,0.28441672789570693,2921999428904,831065516482,27131660,0.28474515436797776,115050632857,32760110213,27131660,0.2845516244790972,223503659529,63598329396,27131660,0.2842944561065563,1455494878827,413789124942,27131660,0.2792614865466875,17441578,4870761,27131660,0.2825039956465306,923967945921,261024636572,27131660,0.28836081731653257,39323267986,11339289696
