Binance_ALGOUSDT,timestamp,round:,HUMBLESWAP_ALGOUSDC,pool_size_X,pool_size_Y,round:,HUMBLESWAP_ALGOgoUSD,pool_size_X,pool_size_Y,round:,PACT_ALGOUSDC,pool_size_X,pool_size_Y,round:,PACT_ALGOUSDT,pool_size_X,pool_size_Y,round:,TINYMAN_ALGOUSDC,pool_size_X,pool_size_Y,round:,TINYMAN_ALGOUSDT,pool_size_X,pool_size_Y
0.24575,1674694149.84,26522436,0.2451717556540756,3113071417810,763237184981,26522436,0.2448620844881125,226716298965,55514225552,26522436,0.24504287134942324,1731027924906,424176053105,26522436,0.2365567269849801,18944661,4481487,26522436,0.24474284501934707,1203830828802,294628981963,26522436,0.24906814028185406,43491482635,10832342698
0.24585,1674694155.73,26522437,0.2451717556540756,3113071417810,763237184981,26522437,0.2448620844881125,226716298965,55514225552,26522437,0.24504287134942324,1731027924906,424176053105,26522437,0.2365567269849801,18944661,4481487,26522437,0.24474284501934707,1203830828802,294628981963,26522437,0.24906814028185406,43491482635,10832342698
0.24595,1674694159.31,26522438,0.2451717556540756,3113071417810,763237184981,26522438,0.2448620844881125,226716298965,55514225552,26522438,0.24504287134942324,1731027924906,424176053105,26522438,0.2365567269849801,18944661,4481487,26522438,0.24474284501934707,1203830828802,294628981963,26522438,0.24906814028185406,43491482635,10832342698
0.24595,1674694165.43,26522440,0.2452508205288513,3112569889715,763360319406,26522440,0.2448620844881125,226716298965,55514225552,26522440,0.24504287134942324,1731027924906,424176053105,26522440,0.2365567269849801,18944661,4481487,26522440,0.24474284501934707,1203830828802,294628981963,26522440,0.24906814028185406,43491482635,10832342698
0.24565,1674694174.30,26522442,0.2452508205288513,3112569889715,763360319406,26522442,0.2448620844881125,226716298965,55514225552,26522442,0.24504287134942324,1731027924906,424176053105,26522442,0.2365567269849801,18944661,4481487,26522442,0.24474284501934707,1203830828802,294628981963,26522442,0.24906814028185406,43491482635,10832342698
0.24555,1674694181.60,26522444,0.2452508205288513,3112569889715,763360319406,26522444,0.2448620844881125,226716298965,55514225552,26522444,0.24504287134942324,1731027924906,424176053105,26522444,0.2365567269849801,18944661,4481487,26522444,0.24474284501934707,1203830828802,294628981963,26522444,0.24906814028185406,43491482635,10832342698
0.24565,1674694189.90,26522446,0.2452508205288513,3112569889715,763360319406,26522446,0.2448620844881125,226716298965,55514225552,26522446,0.24504287134942324,1731027924906,424176053105,26522446,0.2365567269849801,18944661,4481487,26522446,0.24474284501934707,1203830828802,294628981963,26522446,0.24906814028185406,43491482635,10832342698
0.24565,1674694193.58,26522447,0.2452508205288513,3112569889715,763360319406,26522447,0.2448620844881125,226716298965,55514225552,26522447,0.24504287134942324,1731027924906,424176053105,26522447,0.2365567269849801,18944661,4481487,26522447,0.24474284501934707,1203830828802,294628981963,26522447,0.24906814028185406,43491482635,10832342698
0.24565,1674694197.09,26522448,0.2452508205288513,3112569889715,763360319406,26522448,0.2448620844881125,226716298965,55514225552,26522448,0.24504287134942324,1731027924906,424176053105,26522448,0.2365567269849801,18944661,4481487,26522448,0.24474284501934707,1203830828802,294628981963,26522448,0.24906814028185406,43491482635,10832342698
0.24565,1674694203.19,26522450,0.2452508205288513,3112569889715,763360319406,26522450,0.2448620844881125,226716298965,55514225552,26522450,0.24504287134942324,1731027924906,424176053105,26522450,0.2365567269849801,18944661,4481487,26522450,0.24474284501934707,1203830828802,294628981963,26522450,0.24906814028185406,43491482635,10832342698
0.24555,1674694208.46,26522451,0.2452508205288513,3112569889715,763360319406,26522451,0.2448620844881125,226716298965,55514225552,26522451,0.24504287134942324,1731027924906,424176053105,26522451,0.2365567269849801,18944661,4481487,26522451,0.24474284501934707,1203830828802,294628981963,26522451,0.24906814028185406,43491482635,10832342698
0.24555,1674694212.27,26522452,0.2452508205288513,3112569889715,763360319406,26522452,0.2448620844881125,226716298965,55514225552,26522452,0.24504287134942324,1731027924906,424176053105,26522452,0.2365567269849801,18944661,4481487,26522452,0.24474284501934707,1203830828802,294628981963,26522452,0.24906814028185406,43491482635,10832342698
0.24555,1674694223.37,26522455,0.2452508205288513,3112569889715,763360319406,26522455,0.2448620844881125,226716298965,55514225552,26522455,0.24504287134942324,1731027924906,424176053105,26522455,0.2365567269849801,18944661,4481487,26522455,0.24474284501934707,1203830828802,294628981963,26522455,0.24906814028185406,43491482635,10832342698
0.24555,1674694230.22,26522457,0.2452508205288513,3112569889715,763360319406,26522457,0.2448620844881125,226716298965,55514225552,26522457,0.24504287134942324,1731027924906,424176053105,26522457,0.2365567269849801,18944661,4481487,26522457,0.24474284501934707,1203830828802,294628981963,26522457,0.24906814028185406,43491482635,10832342698
0.24545,1674694233.86,26522458,0.2452508205288513,3112569889715,763360319406,26522458,0.2448620844881125,226716298965,55514225552,26522458,0.24504287134942324,1731027924906,424176053105,26522458,0.2365567269849801,18944661,4481487,26522458,0.24474284501934707,1203830828802,294628981963,26522458,0.24906814028185406,43491482635,10832342698
0.24545,1674694238.50,26522459,0.2452508205288513,3112569889715,763360319406,26522459,0.2448620844881125,226716298965,55514225552,26522459,0.24504287134942324,1731027924906,424176053105,26522459,0.2365567269849801,18944661,4481487,26522459,0.24474284501934707,1203830828802,294628981963,26522459,0.24906814028185406,43491482635,10832342698
0.24545,1674694242.13,26522460,0.2452508205288513,3112569889715,763360319406,26522460,0.2448620844881125,226716298965,55514225552,26522460,0.24504287134942324,1731027924906,424176053105,26522460,0.2365567269849801,18944661,4481487,26522460,0.24474284501934707,1203830828802,294628981963,26522460,0.24906814028185406,43491482635,10832342698
0.24535,1674694245.68,26522461,0.2452508205288513,3112569889715,763360319406,26522461,0.2448620844881125,226716298965,55514225552,26522461,0.24504287134942324,1731027924906,424176053105,26522461,0.2365567269849801,18944661,4481487,26522461,0.24474284501934707,1203830828802,294628981963,26522461,0.24906814028185406,43491482635,10832342698
0.24535,1674694248.07,26522462,0.2452508205288513,3112569889715,763360319406,26522462,0.2448620844881125,226716298965,55514225552,26522462,0.24504287134942324,1731027924906,424176053105,26522462,0.2365567269849801,18944661,4481487,26522462,0.24474284501934707,1203830828802,294628981963,26522462,0.24906814028185406,43491482635,10832342698
0.24515,1674694264.79,26522466,0.2452508205288513,3112569889715,763360319406,26522466,0.2448620844881125,226716298965,55514225552,26522466,0.24504287134942324,1731027924906,424176053105,26522466,0.2365567269849801,18944661,4481487,26522466,0.24474284501934707,1203830828802,294628981963,26522466,0.24906814028185406,43491482635,10832342698
0.24515,1674694268.50,26522467,0.2452508205288513,3112569889715,763360319406,26522467,0.2448620844881125,226716298965,55514225552,26522467,0.24504287134942324,1731027924906,424176053105,26522467,0.2365567269849801,18944661,4481487,26522467,0.24474284501934707,1203830828802,294628981963,26522467,0.24906814028185406,43491482635,10832342698
0.24525,1674694272.15,26522468,0.2452508205288513,3112569889715,763360319406,26522468,0.2448620844881125,226716298965,55514225552,26522468,0.24504287134942324,1731027924906,424176053105,26522468,0.2365567269849801,18944661,4481487,26522468,0.24474284501934707,1203830828802,294628981963,26522468,0.24906814028185406,43491482635,10832342698
0.24545,1674694279.40,26522470,0.2452508205288513,3112569889715,763360319406,26522470,0.2448620844881125,226716298965,55514225552,26522470,0.24504287134942324,1731027924906,424176053105,26522470,0.2365567269849801,18944661,4481487,26522470,0.24474284501934707,1203830828802,294628981963,26522470,0.24906814028185406,43491482635,10832342698
0.24555,1674694283.07,26522471,0.2452508205288513,3112569889715,763360319406,26522471,0.2448620844881125,226716298965,55514225552,26522471,0.24504287134942324,1731027924906,424176053105,26522471,0.2365567269849801,18944661,4481487,26522471,0.24474284501934707,1203830828802,294628981963,26522471,0.24906814028185406,43491482635,10832342698
0.24555,1674694290.45,26522473,0.2452508205288513,3112569889715,763360319406,26522473,0.2448620844881125,226716298965,55514225552,26522473,0.24504287134942324,1731027924906,424176053105,26522473,0.2365567269849801,18944661,4481487,26522473,0.24474284501934707,1203830828802,294628981963,26522473,0.24906814028185406,43491482635,10832342698
0.24555,1674694294.07,26522474,0.2452508205288513,3112569889715,763360319406,26522474,0.2448620844881125,226716298965,55514225552,26522474,0.24504287134942324,1731027924906,424176053105,26522474,0.2365567269849801,18944661,4481487,26522474,0.24474284501934707,1203830828802,294628981963,26522474,0.24906814028185406,43491482635,10832342698
0.24555,1674694296.86,26522475,0.2452508205288513,3112569889715,763360319406,26522475,0.2448620844881125,226716298965,55514225552,26522475,0.24504287134942324,1731027924906,424176053105,26522475,0.2365567269849801,18944661,4481487,26522475,0.24474284501934707,1203830828802,294628981963,26522475,0.24906814028185406,43491482635,10832342698
0.24555,1674694301.61,26522476,0.2452508205288513,3112569889715,763360319406,26522476,0.2448620844881125,226716298965,55514225552,26522476,0.24504287134942324,1731027924906,424176053105,26522476,0.2365567269849801,18944661,4481487,26522476,0.24474284501934707,1203830828802,294628981963,26522476,0.24906814028185406,43491482635,10832342698
0.24555,1674694309.71,26522478,0.2452508205288513,3112569889715,763360319406,26522478,0.2448620844881125,226716298965,55514225552,26522478,0.24504287134942324,1731027924906,424176053105,26522478,0.2365567269849801,18944661,4481487,26522478,0.24474371725951083,1203826538479,294628981963,26522478,0.24906814028185406,43491482635,10832342698
0.24555,1674694312.09,26522479,0.2452508205288513,3112569889715,763360319406,26522479,0.2448620844881125,226716298965,55514225552,26522479,0.24504287134942324,1731027924906,424176053105,26522479,0.2365567269849801,18944661,4481487,26522479,0.24474371725951083,1203826538479,294628981963,26522479,0.24906814028185406,43491482635,10832342698
0.24555,1674694316.89,26522480,0.2452508205288513,3112569889715,763360319406,26522480,0.2448620844881125,226716298965,55514225552,26522480,0.24504287134942324,1731027924906,424176053105,26522480,0.2365567269849801,18944661,4481487,26522480,0.24474371725951083,1203826538479,294628981963,26522480,0.24906814028185406,43491482635,10832342698
0.24555,1674694320.54,26522481,0.2452508205288513,3112569889715,763360319406,26522481,0.2448620844881125,226716298965,55514225552,26522481,0.24504287134942324,1731027924906,424176053105,26522481,0.2365567269849801,18944661,4481487,26522481,0.24474371725951083,1203826538479,294628981963,26522481,0.24906814028185406,43491482635,10832342698
0.24555,1674694331.25,26522484,0.2452508205288513,3112569889715,763360319406,26522484,0.2448620844881125,226716298965,55514225552,26522484,0.24504287134942324,1731027924906,424176053105,26522484,0.2365567269849801,18944661,4481487,26522484,0.24474371725951083,1203826538479,294628981963,26522484,0.24906814028185406,43491482635,10832342698
0.24555,1674694334.80,26522485,0.2452508205288513,3112569889715,763360319406,26522485,0.2448620844881125,226716298965,55514225552,26522485,0.24504287134942324,1731027924906,424176053105,26522485,0.2365567269849801,18944661,4481487,26522485,0.24474371725951083,1203826538479,294628981963,26522485,0.24906814028185406,43491482635,10832342698
0.24555,1674694338.32,26522486,0.2452508205288513,3112569889715,763360319406,26522486,0.2448620844881125,226716298965,55514225552,26522486,0.24504287134942324,1731027924906,424176053105,26522486,0.2365567269849801,18944661,4481487,26522486,0.24474371725951083,1203826538479,294628981963,26522486,0.24906814028185406,43491482635,10832342698
0.24565,1674694343.15,26522487,0.2452508205288513,3112569889715,763360319406,26522487,0.2448620844881125,226716298965,55514225552,26522487,0.24504287134942324,1731027924906,424176053105,26522487,0.2365567269849801,18944661,4481487,26522487,0.24474371725951083,1203826538479,294628981963,26522487,0.24906814028185406,43491482635,10832342698
0.24575,1674694350.72,26522489,0.2452508205288513,3112569889715,763360319406,26522489,0.2448620844881125,226716298965,55514225552,26522489,0.24504287134942324,1731027924906,424176053105,26522489,0.2365567269849801,18944661,4481487,26522489,0.24474371725951083,1203826538479,294628981963,26522489,0.24906814028185406,43491482635,10832342698
0.24555,1674694354.34,26522490,0.2452508205288513,3112569889715,763360319406,26522490,0.2448620844881125,226716298965,55514225552,26522490,0.24504287134942324,1731027924906,424176053105,26522490,0.2365567269849801,18944661,4481487,26522490,0.24474371725951083,1203826538479,294628981963,26522490,0.24906814028185406,43491482635,10832342698
0.24565,1674694361.45,26522492,0.2452508205288513,3112569889715,763360319406,26522492,0.2448620844881125,226716298965,55514225552,26522492,0.24504287134942324,1731027924906,424176053105,26522492,0.2365567269849801,18944661,4481487,26522492,0.24474371725951083,1203826538479,294628981963,26522492,0.24906814028185406,43491482635,10832342698
0.24565,1674694365.10,26522493,0.2452508205288513,3112569889715,763360319406,26522493,0.2448620844881125,226716298965,55514225552,26522493,0.24504287134942324,1731027924906,424176053105,26522493,0.2365567269849801,18944661,4481487,26522493,0.24474371725951083,1203826538479,294628981963,26522493,0.24906814028185406,43491482635,10832342698
0.24565,1674694367.48,26522493,0.2452508205288513,3112569889715,763360319406,26522493,0.2448620844881125,226716298965,55514225552,26522493,0.24504287134942324,1731027924906,424176053105,26522493,0.2365567269849801,18944661,4481487,26522493,0.24474371725951083,1203826538479,294628981963,26522493,0.24906814028185406,43491482635,10832342698
0.24575,1674694372.21,26522495,0.2452508205288513,3112569889715,763360319406,26522495,0.2448620844881125,226716298965,55514225552,26522495,0.24504287134942324,1731027924906,424176053105,26522495,0.2365567269849801,18944661,4481487,26522495,0.24474371725951083,1203826538479,294628981963,26522495,0.24906814028185406,43491482635,10832342698
0.24555,1674694380.58,26522497,0.2452508205288513,3112569889715,763360319406,26522497,0.2448620844881125,226716298965,55514225552,26522497,0.24504287134942324,1731027924906,424176053105,26522497,0.2365567269849801,18944661,4481487,26522497,0.24474371725951083,1203826538479,294628981963,26522497,0.24906814028185406,43491482635,10832342698
0.24545,1674694383.00,26522498,0.2452508205288513,3112569889715,763360319406,26522498,0.2448620844881125,226716298965,55514225552,26522498,0.24504287134942324,1731027924906,424176053105,26522498,0.2365567269849801,18944661,4481487,26522498,0.24474371725951083,1203826538479,294628981963,26522498,0.24906814028185406,43491482635,10832342698
0.24535,1674694387.83,26522499,0.2452508205288513,3112569889715,763360319406,26522499,0.2448620844881125,226716298965,55514225552,26522499,0.24504287134942324,1731027924906,424176053105,26522499,0.2365567269849801,18944661,4481487,26522499,0.24474371725951083,1203826538479,294628981963,26522499,0.24906814028185406,43491482635,10832342698
0.24535,1674694391.42,26522500,0.2452508205288513,3112569889715,763360319406,26522500,0.2448620844881125,226716298965,55514225552,26522500,0.24504287134942324,1731027924906,424176053105,26522500,0.2365567269849801,18944661,4481487,26522500,0.24474371725951083,1203826538479,294628981963,26522500,0.24906814028185406,43491482635,10832342698
0.24515,1674694396.22,26522501,0.2452508205288513,3112569889715,763360319406,26522501,0.2448620844881125,226716298965,55514225552,26522501,0.24504287134942324,1731027924906,424176053105,26522501,0.2365567269849801,18944661,4481487,26522501,0.24474371725951083,1203826538479,294628981963,26522501,0.24906814028185406,43491482635,10832342698
0.24495,1674694397.48,26522502,0.2452508205288513,3112569889715,763360319406,26522502,0.2448620844881125,226716298965,55514225552,26522502,0.24504287134942324,1731027924906,424176053105,26522502,0.2365567269849801,18944661,4481487,26522502,0.24474371725951083,1203826538479,294628981963,26522502,0.24906814028185406,43491482635,10832342698
0.24505,1674694402.63,26522503,0.2452508205288513,3112569889715,763360319406,26522503,0.2448620844881125,226716298965,55514225552,26522503,0.24504287134942324,1731027924906,424176053105,26522503,0.2365567269849801,18944661,4481487,26522503,0.24474371725951083,1203826538479,294628981963,26522503,0.24906814028185406,43491482635,10832342698
0.24515,1674694417.49,26522507,0.2452508205288513,3112569889715,763360319406,26522507,0.2448620844881125,226716298965,55514225552,26522507,0.24504287134942324,1731027924906,424176053105,26522507,0.2365567269849801,18944661,4481487,26522507,0.24474371725951083,1203826538479,294628981963,26522507,0.24906814028185406,43491482635,10832342698
0.24515,1674694426.01,26522509,0.2452508205288513,3112569889715,763360319406,26522509,0.2448620844881125,226716298965,55514225552,26522509,0.24504287134942324,1731027924906,424176053105,26522509,0.2365567269849801,18944661,4481487,26522509,0.24474371725951083,1203826538479,294628981963,26522509,0.24906814028185406,43491482635,10832342698
0.24515,1674694428.47,26522510,0.2452508205288513,3112569889715,763360319406,26522510,0.2448620844881125,226716298965,55514225552,26522510,0.24504287134942324,1731027924906,424176053105,26522510,0.2365567269849801,18944661,4481487,26522510,0.24474371725951083,1203826538479,294628981963,26522510,0.24906814028185406,43491482635,10832342698
0.24555,1674694432.97,26522511,0.2452508205288513,3112569889715,763360319406,26522511,0.2448620844881125,226716298965,55514225552,26522511,0.24504287134942324,1731027924906,424176053105,26522511,0.2365567269849801,18944661,4481487,26522511,0.24474371725951083,1203826538479,294628981963,26522511,0.24906814028185406,43491482635,10832342698
0.24555,1674694436.64,26522512,0.2452508205288513,3112569889715,763360319406,26522512,0.2448620844881125,226716298965,55514225552,26522512,0.24504287134942324,1731027924906,424176053105,26522512,0.2365567269849801,18944661,4481487,26522512,0.24474371725951083,1203826538479,294628981963,26522512,0.24906814028185406,43491482635,10832342698
0.24535,1674694444.30,26522514,0.2452508205288513,3112569889715,763360319406,26522514,0.2448620844881125,226716298965,55514225552,26522514,0.24504287134942324,1731027924906,424176053105,26522514,0.2365567269849801,18944661,4481487,26522514,0.24474371725951083,1203826538479,294628981963,26522514,0.24906814028185406,43491482635,10832342698
0.24555,1674694451.38,26522516,0.2452508205288513,3112569889715,763360319406,26522516,0.2448620844881125,226716298965,55514225552,26522516,0.24504287134942324,1731027924906,424176053105,26522516,0.2365567269849801,18944661,4481487,26522516,0.24474371725951083,1203826538479,294628981963,26522516,0.24906814028185406,43491482635,10832342698
0.24555,1674694463.30,26522519,0.2452508205288513,3112569889715,763360319406,26522519,0.2448620844881125,226716298965,55514225552,26522519,0.24504287134942324,1731027924906,424176053105,26522519,0.2365567269849801,18944661,4481487,26522519,0.24474371725951083,1203826538479,294628981963,26522519,0.24906814028185406,43491482635,10832342698
0.24555,1674694469.40,26522521,0.2452508205288513,3112569889715,763360319406,26522521,0.2448620844881125,226716298965,55514225552,26522521,0.24504287134942324,1731027924906,424176053105,26522521,0.2365567269849801,18944661,4481487,26522521,0.24474371725951083,1203826538479,294628981963,26522521,0.24906814028185406,43491482635,10832342698
0.24555,1674694474.33,26522522,0.2452508205288513,3112569889715,763360319406,26522522,0.2448620844881125,226716298965,55514225552,26522522,0.24504287134942324,1731027924906,424176053105,26522522,0.2365567269849801,18944661,4481487,26522522,0.24474371725951083,1203826538479,294628981963,26522522,0.24906814028185406,43491482635,10832342698
0.24555,1674694478.00,26522523,0.2452508205288513,3112569889715,763360319406,26522523,0.2448620844881125,226716298965,55514225552,26522523,0.24496603574757556,1731299775133,424109642605,26522523,0.2365567269849801,18944661,4481487,26522523,0.2446886674848923,1203962076336,294595876161,26522523,0.24906814028185406,43491482635,10832342698
0.24555,1674694482.73,26522524,0.2452508205288513,3112569889715,763360319406,26522524,0.2448620844881125,226716298965,55514225552,26522524,0.24494065330492978,1731389608274,424087701776,26522524,0.2365567269849801,18944661,4481487,26522524,0.2446886674848923,1203962076336,294595876161,26522524,0.24906814028185406,43491482635,10832342698
0.24555,1674694486.12,26522525,0.2452508205288513,3112569889715,763360319406,26522525,0.2448620844881125,226716298965,55514225552,26522525,0.24491232464211088,1731489885128,424063212861,26522525,0.2365567269849801,18944661,4481487,26522525,0.2446697571522358,1204008646143,294584503061,26522525,0.24906814028185406,43491482635,10832342698
0.24565,1674694489.87,26522526,0.2452508205288513,3112569889715,763360319406,26522526,0.2448620844881125,226716298965,55514225552,26522526,0.24491232464211088,1731489885128,424063212861,26522526,0.2365567269849801,18944661,4481487,26522526,0.2446697571522358,1204008646143,294584503061,26522526,0.24906814028185406,43491482635,10832342698
0.24565,1674694492.24,26522527,0.2452508205288513,3112569889715,763360319406,26522527,0.2448620844881125,226716298965,55514225552,26522527,0.24491232464211088,1731489885128,424063212861,26522527,0.2365567269849801,18944661,4481487,26522527,0.2446697571522358,1204008646143,294584503061,26522527,0.24906814028185406,43491482635,10832342698
0.24575,1674694500.74,26522529,0.2452508205288513,3112569889715,763360319406,26522529,0.2448620844881125,226716298965,55514225552,26522529,0.24491232464211088,1731489885128,424063212861,26522529,0.2365567269849801,18944661,4481487,26522529,0.2446697571522358,1204008646143,294584503061,26522529,0.24906814028185406,43491482635,10832342698
0.24575,1674694504.35,26522530,0.2452508205288513,3112569889715,763360319406,26522530,0.2448620844881125,226716298965,55514225552,26522530,0.24491232464211088,1731489885128,424063212861,26522530,0.2365567269849801,18944661,4481487,26522530,0.2446697571522358,1204008646143,294584503061,26522530,0.24906814028185406,43491482635,10832342698
0.24575,1674694508.12,26522531,0.2452508205288513,3112569889715,763360319406,26522531,0.2448620844881125,226716298965,55514225552,26522531,0.24491232464211088,1731489885128,424063212861,26522531,0.2365567269849801,18944661,4481487,26522531,0.2446697571522358,1204008646143,294584503061,26522531,0.24906814028185406,43491482635,10832342698
0.24555,1674694515.87,26522533,0.2452508205288513,3112569889715,763360319406,26522533,0.2448620844881125,226716298965,55514225552,26522533,0.24491232464211088,1731489885128,424063212861,26522533,0.2365567269849801,18944661,4481487,26522533,0.2446697571522358,1204008646143,294584503061,26522533,0.24906814028185406,43491482635,10832342698
0.24555,1674694518.30,26522534,0.2452508205288513,3112569889715,763360319406,26522534,0.2448620844881125,226716298965,55514225552,26522534,0.24491232464211088,1731489885128,424063212861,26522534,0.2365567269849801,18944661,4481487,26522534,0.2446697571522358,1204008646143,294584503061,26522534,0.24906814028185406,43491482635,10832342698
0.24555,1674694524.08,26522535,0.2452508205288513,3112569889715,763360319406,26522535,0.2448620844881125,226716298965,55514225552,26522535,0.24491232464211088,1731489885128,424063212861,26522535,0.2365567269849801,18944661,4481487,26522535,0.2446697571522358,1204008646143,294584503061,26522535,0.24906814028185406,43491482635,10832342698
0.24585,1674694527.75,26522536,0.2452508205288513,3112569889715,763360319406,26522536,0.2448620844881125,226716298965,55514225552,26522536,0.24491232464211088,1731489885128,424063212861,26522536,0.2365567269849801,18944661,4481487,26522536,0.2446697571522358,1204008646143,294584503061,26522536,0.24906814028185406,43491482635,10832342698
0.24565,1674694531.43,26522537,0.2452508205288513,3112569889715,763360319406,26522537,0.2448620844881125,226716298965,55514225552,26522537,0.24491232464211088,1731489885128,424063212861,26522537,0.2365567269849801,18944661,4481487,26522537,0.2446697571522358,1204008646143,294584503061,26522537,0.24906814028185406,43491482635,10832342698
0.24565,1674694535.08,26522538,0.2452508205288513,3112569889715,763360319406,26522538,0.2448620844881125,226716298965,55514225552,26522538,0.24505429730063485,1730989017061,424186297211,26522538,0.2365567269849801,18944661,4481487,26522538,0.2446697571522358,1204008646143,294584503061,26522538,0.24906814028185406,43491482635,10832342698
0.24565,1674694538.77,26522539,0.2452508205288513,3112569889715,763360319406,26522539,0.2448620844881125,226716298965,55514225552,26522539,0.24505429730063485,1730989017061,424186297211,26522539,0.2365567269849801,18944661,4481487,26522539,0.2446697571522358,1204008646143,294584503061,26522539,0.24906814028185406,43491482635,10832342698
0.24565,1674694542.66,26522540,0.2452508205288513,3112569889715,763360319406,26522540,0.2448620844881125,226716298965,55514225552,26522540,0.24505429730063485,1730989017061,424186297211,26522540,0.2365567269849801,18944661,4481487,26522540,0.2446697571522358,1204008646143,294584503061,26522540,0.24906814028185406,43491482635,10832342698
0.24555,1674694546.28,26522541,0.2452508205288513,3112569889715,763360319406,26522541,0.2448620844881125,226716298965,55514225552,26522541,0.24505429730063485,1730989017061,424186297211,26522541,0.2365567269849801,18944661,4481487,26522541,0.2446697571522358,1204008646143,294584503061,26522541,0.24906814028185406,43491482635,10832342698
0.24555,1674694553.56,26522543,0.2452508205288513,3112569889715,763360319406,26522543,0.2448620844881125,226716298965,55514225552,26522543,0.24505429730063485,1730989017061,424186297211,26522543,0.2365567269849801,18944661,4481487,26522543,0.2446697571522358,1204008646143,294584503061,26522543,0.24906814028185406,43491482635,10832342698
0.24555,1674694560.54,26522545,0.2452508205288513,3112569889715,763360319406,26522545,0.2448620844881125,226716298965,55514225552,26522545,0.24505429730063485,1730989017061,424186297211,26522545,0.2365567269849801,18944661,4481487,26522545,0.2446697571522358,1204008646143,294584503061,26522545,0.24906814028185406,43491482635,10832342698
0.24555,1674694564.18,26522546,0.2452508205288513,3112569889715,763360319406,26522546,0.2448620844881125,226716298965,55514225552,26522546,0.24505429730063485,1730989017061,424186297211,26522546,0.2365567269849801,18944661,4481487,26522546,0.2446697571522358,1204008646143,294584503061,26522546,0.24906814028185406,43491482635,10832342698
0.24555,1674694570.24,26522548,0.2452508205288513,3112569889715,763360319406,26522548,0.2448620844881125,226716298965,55514225552,26522548,0.24505429730063485,1730989017061,424186297211,26522548,0.2365567269849801,18944661,4481487,26522548,0.2446697571522358,1204008646143,294584503061,26522548,0.24906814028185406,43491482635,10832342698
0.24565,1674694579.95,26522550,0.2452508205288513,3112569889715,763360319406,26522550,0.2448620844881125,226716298965,55514225552,26522550,0.24505429730063485,1730989017061,424186297211,26522550,0.2365567269849801,18944661,4481487,26522550,0.2446697571522358,1204008646143,294584503061,26522550,0.24906814028185406,43491482635,10832342698
0.24575,1674694583.53,26522551,0.2452508205288513,3112569889715,763360319406,26522551,0.2448620844881125,226716298965,55514225552,26522551,0.24505429730063485,1730989017061,424186297211,26522551,0.2365567269849801,18944661,4481487,26522551,0.2446697571522358,1204008646143,294584503061,26522551,0.24906814028185406,43491482635,10832342698
0.24595,1674694599.60,26522555,0.2452508205288513,3112569889715,763360319406,26522555,0.2448620844881125,226716298965,55514225552,26522555,0.24505429730063485,1730989017061,424186297211,26522555,0.2365567269849801,18944661,4481487,26522555,0.2446697571522358,1204008646143,294584503061,26522555,0.24906814028185406,43491482635,10832342698
0.24595,1674694603.18,26522556,0.2452508205288513,3112569889715,763360319406,26522556,0.2448620844881125,226716298965,55514225552,26522556,0.24505429730063485,1730989017061,424186297211,26522556,0.2365567269849801,18944661,4481487,26522556,0.2446697571522358,1204008646143,294584503061,26522556,0.24906814028185406,43491482635,10832342698
0.24585,1674694606.79,26522557,0.2452508205288513,3112569889715,763360319406,26522557,0.2448620844881125,226716298965,55514225552,26522557,0.24505429730063485,1730989017061,424186297211,26522557,0.2365567269849801,18944661,4481487,26522557,0.2446697571522358,1204008646143,294584503061,26522557,0.24906814028185406,43491482635,10832342698
0.24575,1674694610.47,26522558,0.2452508205288513,3112569889715,763360319406,26522558,0.2448620844881125,226716298965,55514225552,26522558,0.24505429730063485,1730989017061,424186297211,26522558,0.2365567269849801,18944661,4481487,26522558,0.2446697571522358,1204008646143,294584503061,26522558,0.24906814028185406,43491482635,10832342698
0.24575,1674694614.17,26522559,0.2452508205288513,3112569889715,763360319406,26522559,0.2448620844881125,226716298965,55514225552,26522559,0.24505429730063485,1730989017061,424186297211,26522559,0.2365567269849801,18944661,4481487,26522559,0.2446697571522358,1204008646143,294584503061,26522559,0.24906814028185406,43491482635,10832342698
0.24575,1674694621.48,26522561,0.2452508205288513,3112569889715,763360319406,26522561,0.2448620844881125,226716298965,55514225552,26522561,0.24505429730063485,1730989017061,424186297211,26522561,0.2365567269849801,18944661,4481487,26522561,0.2446697571522358,1204008646143,294584503061,26522561,0.24906814028185406,43491482635,10832342698
0.24575,1674694625.13,26522562,0.2452508205288513,3112569889715,763360319406,26522562,0.2448620844881125,226716298965,55514225552,26522562,0.24505429730063485,1730989017061,424186297211,26522562,0.2365567269849801,18944661,4481487,26522562,0.2446697571522358,1204008646143,294584503061,26522562,0.24906814028185406,43491482635,10832342698
0.24575,1674694632.55,26522564,0.2452508205288513,3112569889715,763360319406,26522564,0.2448620844881125,226716298965,55514225552,26522564,0.24505429730063485,1730989017061,424186297211,26522564,0.2365567269849801,18944661,4481487,26522564,0.2446697571522358,1204008646143,294584503061,26522564,0.24906814028185406,43491482635,10832342698
0.24575,1674694636.07,26522565,0.2452508205288513,3112569889715,763360319406,26522565,0.2448620844881125,226716298965,55514225552,26522565,0.24505429730063485,1730989017061,424186297211,26522565,0.2365567269849801,18944661,4481487,26522565,0.2446697571522358,1204008646143,294584503061,26522565,0.24906814028185406,43491482635,10832342698
